# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.7036663351009635,1.2378657778860527,3.5088485239440543,5.006601211933812,45.62587201298259,0.0,0.05462872594388199,18.305387554292626,12.620346033775347,-421.5541867237531
 0.7074496886264207,1.2512126548440479,3.5277900593184977,5.006546506159444,45.667589929453435,0.0,0.046510269270647275,21.500628047989007,11.026703211882495,-421.22492946262724
 0.7112232404066243,1.2645962442362466,3.546682322582681,5.006493713242176,45.70320616650819,0.0,0.038504135385410414,25.971236335796533,9.438385671979292,-420.9078429069488
 0.7149870924374013,1.2780163558802218,3.565525832110019,5.0064427010559225,45.732772316885615,0.0,0.030607693115980005,32.671524646132475,7.855290307818727,-420.60510116115097
 0.7187413435834981,1.2914727974405291,3.5843210900522484,5.006393342057189,45.75633891042305,0.0,0.02281835905352755,43.82436079887206,6.277308741567624,-420.31859479931694
 0.7224860897956216,1.3049653748704164,3.6030685834477842,5.0063455127723655,45.77395542597522,0.0,0.015133598778671306,66.078136114548,4.70432829203301,-420.04994742824914
 0.7262214243183294,1.3184938928473566,3.621768785284908,5.006299094081615,45.78567030501706,0.0,0.007550929827507665,132.4340210866547,3.1362329051444933,-419.80052318092794
 0.7299474378892215,1.3320581552025963,3.6404221555189085,5.006253970657004,45.7915309668329,0.0,0.00006796670105298646,14713.08721046216,1.5729040445861462,-419.571434943554
 0.7336642189298608,1.3456579653449061,3.6590291420477388,5.006210031040649,45.79158382519692,0.0,-0.007317790005160227,-136.65327910405165,0.014221543709576132,-419.36355244872306
 0.7373718537288281,1.35929312667872,3.677590181646744,5.0061671673204975,45.78587430639879,0.0,-0.014608527793665756,-68.45316750080724,-1.5399355944470516,-419.1775140824316
 0.7410704266172897,1.3729634430168292,3.696105700865347,5.0061252750663625,45.77444686860309,0.0,-0.021806543662005504,-45.85779459137047,-3.089688412343073,-419.0137289792906
 0.7447600201374457,1.3866687189878208,3.714576116886813,5.006084253065795,45.757345022413666,0.0,-0.02891403153247661,-34.585284271990474,-4.63515725946727,-418.87238761706965
